"","id","bloque","defi_estim","estim","num_estim","error","cong","latencia"
"1411",11,"5","Coca Cola,Pepsi","Foto Pepsi",2,0,1,588
"1412",11,"5","Coca Cola,Pepsi","Foto Coke",3,0,1,557
"1413",11,"5","Coca Cola,Pepsi","Foto Pepsi",4,0,1,1739
"1414",11,"5","Coca Cola,Pepsi","Foto Coke",5,0,1,586
"1415",11,"5","Coca Cola,Pepsi","Foto Coke",6,0,1,508
"1416",11,"5","Coca Cola,Pepsi","Foto Coke",7,0,1,511
"1417",11,"5","Coca Cola,Pepsi","Foto Pepsi",8,1,1,1316
"1418",11,"5","Coca Cola,Pepsi","Foto Coke",9,0,1,2108
"1419",11,"5","Coca Cola,Pepsi","Foto Coke",10,0,1,1227
"1420",11,"5","Coca Cola,Pepsi","Foto Coke",11,0,1,981
"1421",11,"5","Coca Cola,Pepsi","Foto Pepsi",12,0,1,833
"1422",11,"5","Coca Cola,Pepsi","Foto Pepsi",13,0,1,1117
"1423",11,"5","Coca Cola,Pepsi","Foto Coke",14,0,1,721
"1424",11,"5","Coca Cola,Pepsi","Foto Coke",15,0,1,1046
"1425",11,"5","Coca Cola,Pepsi","Foto Coke",16,0,1,667
"1426",11,"5","Coca Cola,Pepsi","Foto Coke",17,0,1,904
"1427",11,"5","Coca Cola,Pepsi","Foto Pepsi",18,0,1,681
"1428",11,"5","Coca Cola,Pepsi","Foto Coke",19,0,1,707
"1429",11,"5","Coca Cola,Pepsi","Foto Pepsi",20,0,1,794
"1430",11,"5","Coca Cola,Pepsi","Foto Pepsi",21,0,1,668
"1431",11,"5","Coca Cola,Pepsi","Foto Pepsi",22,0,1,1069
"1432",11,"5","Coca Cola,Pepsi","Foto Pepsi",23,0,1,672
"1433",11,"5","Coca Cola,Pepsi","Foto Pepsi",24,0,1,527
"1434",11,"5","Coca Cola,Pepsi","Foto Pepsi",25,0,1,553
"1435",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",0,0,1,1265
"1436",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",1,1,1,2580
"1437",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",2,0,1,2352
"1438",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",3,0,1,1026
"1439",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",4,0,1,833
"1440",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",5,0,1,1200
"1441",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",6,0,1,893
"1442",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",7,0,1,807
"1443",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",8,0,1,984
"1444",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",9,0,1,716
"1445",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",10,0,1,661
"1446",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",11,0,1,731
"1447",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",12,0,1,885
"1448",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",13,0,1,1316
"1449",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",14,0,1,891
"1450",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",15,0,1,712
"1451",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",16,0,1,1078
"1452",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",17,0,1,853
"1453",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",18,0,1,841
"1454",11,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",19,0,1,911
"1455",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",0,0,1,997
"1456",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",1,0,1,1197
"1457",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",2,0,1,1125
"1458",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",3,0,1,2055
"1459",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",4,0,1,879
"1460",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",5,0,1,1556
"1461",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",6,0,1,1189
"1462",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",7,0,1,1258
"1463",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",8,0,1,973
"1464",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",9,0,1,914
"1465",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",10,0,1,1778
"1466",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",11,0,1,1685
"1467",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",12,1,1,1285
"1468",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",13,0,1,1384
"1469",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",14,0,1,1072
"1470",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",15,0,1,1661
"1471",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",16,0,1,1331
"1472",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",17,0,1,712
"1473",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",18,0,1,2149
"1474",11,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",19,0,1,869
"1475",12,"1","Pepsi,Coca Cola","Foto Pepsi",0,0,1,1524
"1476",12,"1","Pepsi,Coca Cola","Foto Coke",1,0,1,619
"1477",12,"1","Pepsi,Coca Cola","Foto Pepsi",2,0,1,437
"1478",12,"1","Pepsi,Coca Cola","Foto Coke",3,0,1,561
"1479",12,"1","Pepsi,Coca Cola","Foto Pepsi",4,0,1,818
"1480",12,"1","Pepsi,Coca Cola","Foto Pepsi",5,0,1,450
"1481",12,"1","Pepsi,Coca Cola","Foto Coke",6,0,1,562
"1482",12,"1","Pepsi,Coca Cola","Foto Coke",7,0,1,617
"1483",12,"1","Pepsi,Coca Cola","Foto Coke",8,0,1,689
"1484",12,"1","Pepsi,Coca Cola","Foto Pepsi",9,1,1,1002
"1485",12,"1","Pepsi,Coca Cola","Foto Pepsi",10,0,1,603
"1486",12,"1","Pepsi,Coca Cola","Foto Pepsi",11,0,1,689
"1487",12,"1","Pepsi,Coca Cola","Foto Coke",12,0,1,629
"1488",12,"1","Pepsi,Coca Cola","Foto Coke",13,0,1,632
"1489",12,"2","Atributos positivos,Atributos negativos","Egoista",0,0,1,885
"1490",12,"2","Atributos positivos,Atributos negativos","Amistosa",1,0,1,647
"1491",12,"2","Atributos positivos,Atributos negativos","Solidaria",2,0,1,622
"1492",12,"2","Atributos positivos,Atributos negativos","Alegre",3,0,1,473
"1493",12,"2","Atributos positivos,Atributos negativos","Aburrida",4,0,1,466
"1494",12,"2","Atributos positivos,Atributos negativos","Comprometida",5,0,1,500
"1495",12,"2","Atributos positivos,Atributos negativos","Deshonesta",6,0,1,658
"1496",12,"2","Atributos positivos,Atributos negativos","Solidaria",7,0,1,487
"1497",12,"2","Atributos positivos,Atributos negativos","Desagradable",8,0,1,884
"1498",12,"2","Atributos positivos,Atributos negativos","Egoista",9,0,1,584
"1499",12,"2","Atributos positivos,Atributos negativos","Desagradable",10,0,1,424
"1500",12,"2","Atributos positivos,Atributos negativos","Deshonesta",11,0,1,490
"1501",12,"2","Atributos positivos,Atributos negativos","Amistosa",12,0,1,619
"1502",12,"2","Atributos positivos,Atributos negativos","Alegre",13,0,1,490
"1503",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",0,0,1,1184
"1504",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",1,0,1,940
"1505",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",2,0,1,684
"1506",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",3,0,1,811
"1507",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",4,0,1,966
"1508",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",5,0,1,907
"1509",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",6,0,1,699
"1510",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",7,0,1,591
"1511",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",8,0,1,666
"1512",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",9,0,1,671
"1513",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",10,0,1,668
"1514",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",11,0,1,880
"1515",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",12,1,1,1377
"1516",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",13,0,1,419
"1517",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",14,0,1,549
"1518",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",15,0,1,1012
"1519",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",16,0,1,650
"1520",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",17,0,1,696
"1521",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",18,0,1,578
"1522",12,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",19,0,1,723
"1523",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",0,0,1,1546
"1524",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",1,0,1,670
"1525",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",2,0,1,718
"1526",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",3,0,1,468
"1527",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",4,0,1,767
"1528",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",5,0,1,648
"1529",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",6,0,1,1043
"1530",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",7,0,1,473
"1531",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",8,0,1,716
"1532",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",9,0,1,478
"1533",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",10,0,1,657
"1534",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",11,0,1,1074
"1535",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",12,1,1,1026
"1536",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",13,0,1,916
"1537",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",14,1,1,1737
"1538",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",15,0,1,869
"1539",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",16,0,1,572
"1540",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",17,0,1,638
"1541",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",18,0,1,838
"1542",12,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",19,0,1,707
"1543",12,"5","Coca Cola,Pepsi","Foto Coke",0,0,1,974
"1544",12,"5","Coca Cola,Pepsi","Foto Pepsi",1,0,1,691
"1545",12,"5","Coca Cola,Pepsi","Foto Pepsi",2,0,1,808
"1546",12,"5","Coca Cola,Pepsi","Foto Pepsi",3,0,1,476
"1547",12,"5","Coca Cola,Pepsi","Foto Coke",4,0,1,531
"1548",12,"5","Coca Cola,Pepsi","Foto Coke",5,0,1,518
"1549",12,"5","Coca Cola,Pepsi","Foto Pepsi",6,0,1,633
"1550",12,"5","Coca Cola,Pepsi","Foto Pepsi",7,0,1,505
"1551",12,"5","Coca Cola,Pepsi","Foto Pepsi",8,0,1,462
"1552",12,"5","Coca Cola,Pepsi","Foto Pepsi",9,0,1,524
"1553",12,"5","Coca Cola,Pepsi","Foto Coke",10,0,1,621
"1554",12,"5","Coca Cola,Pepsi","Foto Coke",11,0,1,540
"1555",12,"5","Coca Cola,Pepsi","Foto Pepsi",12,0,1,606
"1556",12,"5","Coca Cola,Pepsi","Foto Pepsi",13,0,1,531
"1557",12,"5","Coca Cola,Pepsi","Foto Pepsi",14,0,1,413
"1558",12,"5","Coca Cola,Pepsi","Foto Coke",15,0,1,580
"1559",12,"5","Coca Cola,Pepsi","Foto Pepsi",16,0,1,653
"1560",12,"5","Coca Cola,Pepsi","Foto Coke",17,0,1,605
"1561",12,"5","Coca Cola,Pepsi","Foto Pepsi",18,0,1,518
"1562",12,"5","Coca Cola,Pepsi","Foto Pepsi",19,0,1,582
"1563",12,"5","Coca Cola,Pepsi","Foto Coke",20,0,1,576
"1564",12,"5","Coca Cola,Pepsi","Foto Coke",21,0,1,631
"1565",12,"5","Coca Cola,Pepsi","Foto Coke",22,0,1,595
"1566",12,"5","Coca Cola,Pepsi","Foto Coke",23,0,1,512
"1567",12,"5","Coca Cola,Pepsi","Foto Coke",24,0,1,456
"1568",12,"5","Coca Cola,Pepsi","Foto Coke",25,0,1,484
"1569",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",0,0,1,2113
"1570",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",1,0,1,682
"1571",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",2,0,1,625
"1572",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",3,0,1,690
"1573",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",4,0,1,1130
"1574",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",5,0,1,568
"1575",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",6,0,1,525
"1576",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",7,0,1,530
"1577",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",8,0,1,1001
"1578",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",9,0,1,613
"1579",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",10,0,1,833
"1580",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",11,0,1,685
"1581",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",12,0,1,1590
"1582",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",13,0,1,778
"1583",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",14,0,1,1101
"1584",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",15,0,1,553
"1585",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",16,0,1,1310
"1586",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",17,0,1,650
"1587",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",18,0,1,1185
"1588",12,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",19,0,1,564
"1589",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",0,0,1,981
"1590",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",1,0,1,834
"1591",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",2,0,1,587
"1592",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",3,0,1,611
"1593",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",4,0,1,792
"1594",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",5,0,1,486
"1595",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",6,0,1,518
"1596",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",7,0,1,430
"1597",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",8,0,1,778
"1598",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",9,0,1,324
"1599",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",10,0,1,497
"1600",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",11,0,1,434
"1601",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",12,0,1,592
"1602",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",13,0,1,864
"1603",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",14,0,1,904
"1604",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",15,0,1,433
"1605",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",16,0,1,649
"1606",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",17,0,1,509
"1607",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",18,0,1,644
"1608",12,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",19,0,1,538
"1609",13,"1","Pepsi,Coca Cola","Foto Coke",0,0,1,953
"1610",13,"1","Pepsi,Coca Cola","Foto Coke",1,0,1,904
"1611",13,"1","Pepsi,Coca Cola","Foto Pepsi",2,0,1,489
"1612",13,"1","Pepsi,Coca Cola","Foto Pepsi",3,0,1,588
"1613",13,"1","Pepsi,Coca Cola","Foto Coke",4,0,1,625
"1614",13,"1","Pepsi,Coca Cola","Foto Pepsi",5,0,1,796
"1615",13,"1","Pepsi,Coca Cola","Foto Pepsi",6,0,1,589
"1616",13,"1","Pepsi,Coca Cola","Foto Coke",7,0,1,700
"1617",13,"1","Pepsi,Coca Cola","Foto Pepsi",8,0,1,610
"1618",13,"1","Pepsi,Coca Cola","Foto Pepsi",9,0,1,573
"1619",13,"1","Pepsi,Coca Cola","Foto Pepsi",10,0,1,581
"1620",13,"1","Pepsi,Coca Cola","Foto Coke",11,0,1,609
"1621",13,"1","Pepsi,Coca Cola","Foto Coke",12,0,1,578
"1622",13,"1","Pepsi,Coca Cola","Foto Coke",13,0,1,625
"1623",13,"2","Atributos positivos,Atributos negativos","Alegre",0,0,1,748
"1624",13,"2","Atributos positivos,Atributos negativos","Comprometida",1,0,1,720
"1625",13,"2","Atributos positivos,Atributos negativos","Aburrida",2,0,1,707
"1626",13,"2","Atributos positivos,Atributos negativos","Solidaria",3,0,1,844
"1627",13,"2","Atributos positivos,Atributos negativos","Amistosa",4,0,1,724
"1628",13,"2","Atributos positivos,Atributos negativos","Egoista",5,0,1,609
"1629",13,"2","Atributos positivos,Atributos negativos","Desagradable",6,0,1,546
"1630",13,"2","Atributos positivos,Atributos negativos","Alegre",7,0,1,547
"1631",13,"2","Atributos positivos,Atributos negativos","Deshonesta",8,0,1,634
"1632",13,"2","Atributos positivos,Atributos negativos","Egoista",9,0,1,689
"1633",13,"2","Atributos positivos,Atributos negativos","Deshonesta",10,0,1,628
"1634",13,"2","Atributos positivos,Atributos negativos","Comprometida",11,0,1,548
"1635",13,"2","Atributos positivos,Atributos negativos","Solidaria",12,0,1,534
"1636",13,"2","Atributos positivos,Atributos negativos","Desagradable",13,0,1,563
"1637",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",0,0,1,889
"1638",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",1,0,1,1023
"1639",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",2,0,1,870
"1640",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",3,0,1,498
"1641",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",4,0,1,470
"1642",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",5,0,1,594
"1643",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",6,0,1,585
"1644",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",7,0,1,537
"1645",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",8,0,1,525
"1646",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",9,0,1,449
"1647",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",10,0,1,584
"1648",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",11,0,1,550
"1649",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",12,0,1,489
"1650",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",13,0,1,457
"1651",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",14,0,1,560
"1652",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",15,0,1,572
"1653",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",16,0,1,581
"1654",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",17,0,1,501
"1655",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",18,0,1,744
"1656",13,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",19,0,1,595
"1657",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",0,0,1,760
"1658",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",1,0,1,728
"1659",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",2,0,1,612
"1660",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",3,0,1,589
"1661",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",4,0,1,525
"1662",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",5,0,1,523
"1663",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",6,0,1,474
"1664",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",7,0,1,525
"1665",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",8,0,1,602
"1666",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",9,0,1,455
"1667",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",10,0,1,546
"1668",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",11,0,1,518
"1669",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",12,0,1,622
"1670",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",13,0,1,535
"1671",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",14,0,1,514
"1672",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",15,0,1,481
"1673",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",16,0,1,508
"1674",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",17,0,1,489
"1675",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",18,0,1,517
"1676",13,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",19,0,1,511
"1677",13,"5","Coca Cola,Pepsi","Foto Coke",0,0,1,727
"1678",13,"5","Coca Cola,Pepsi","Foto Coke",1,0,1,471
"1679",13,"5","Coca Cola,Pepsi","Foto Pepsi",2,0,1,390
"1680",13,"5","Coca Cola,Pepsi","Foto Coke",3,1,1,811
"1681",13,"5","Coca Cola,Pepsi","Foto Pepsi",4,0,1,822
"1682",13,"5","Coca Cola,Pepsi","Foto Coke",5,0,1,610
"1683",13,"5","Coca Cola,Pepsi","Foto Pepsi",6,0,1,565
"1684",13,"5","Coca Cola,Pepsi","Foto Coke",7,0,1,547
"1685",13,"5","Coca Cola,Pepsi","Foto Coke",8,0,1,508
"1686",13,"5","Coca Cola,Pepsi","Foto Coke",9,0,1,557
"1687",13,"5","Coca Cola,Pepsi","Foto Pepsi",10,0,1,467
"1688",13,"5","Coca Cola,Pepsi","Foto Coke",11,0,1,545
"1689",13,"5","Coca Cola,Pepsi","Foto Coke",12,0,1,514
"1690",13,"5","Coca Cola,Pepsi","Foto Coke",13,0,1,639
"1691",13,"5","Coca Cola,Pepsi","Foto Coke",14,0,1,550
"1692",13,"5","Coca Cola,Pepsi","Foto Pepsi",15,0,1,679
"1693",13,"5","Coca Cola,Pepsi","Foto Coke",16,0,1,533
"1694",13,"5","Coca Cola,Pepsi","Foto Pepsi",17,0,1,613
"1695",13,"5","Coca Cola,Pepsi","Foto Coke",18,0,1,537
"1696",13,"5","Coca Cola,Pepsi","Foto Pepsi",19,0,1,582
"1697",13,"5","Coca Cola,Pepsi","Foto Pepsi",20,0,1,771
"1698",13,"5","Coca Cola,Pepsi","Foto Pepsi",21,0,1,527
"1699",13,"5","Coca Cola,Pepsi","Foto Pepsi",22,0,1,415
"1700",13,"5","Coca Cola,Pepsi","Foto Pepsi",23,0,1,554
"1701",13,"5","Coca Cola,Pepsi","Foto Pepsi",24,0,1,544
"1702",13,"5","Coca Cola,Pepsi","Foto Pepsi",25,0,1,589
"1703",13,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",0,0,1,1067
"1704",13,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",1,0,1,880
"1705",13,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",2,0,1,839
"1706",13,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",3,0,1,554
"1707",13,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",4,0,1,780
"1708",13,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",5,0,1,500
"1709",13,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",6,0,1,1321
